id,input,output
nikluge-au-2022-train-011448,씻다 오다,0
nikluge-au-2022-train-011449,분노 샤워 하다 오다,0
nikluge-au-2022-train-011450,글 왤케 팔방 뛰다 내 동생 행동 대해 말 다니다,0
nikluge-au-2022-train-011451,남자 본인 아니다,0
nikluge-au-2022-train-011452,한 녀 라면 다 들다 알다 생각 해,1
nikluge-au-2022-train-011453,재기 하다,1
nikluge-au-2022-train-011454,그러면 걍 아가리 싸 물다 만 원 다섯 장 받다 아들 ㄱㅅ 하다 하다 나가다 되다 걸 어디서 미치다 놈,1
nikluge-au-2022-train-011455,젠더 안 받다 조건 어느 빡 대가리 나오다 규칙 임,1
nikluge-au-2022-train-011456,본인 읽다 심지어,0
nikluge-au-2022-train-011457,인간 존재 이유 뭐 일단 얘 네 죽이다 되다 존재 같다,1
nikluge-au-2022-train-011458,다음생 한남 태어나다,1
nikluge-au-2022-train-011459,늘다 오다 꾸다 철갑 임,1
nikluge-au-2022-train-011460,골빈 돌팬 들 따위 딱하다 존중 해주다 않다 그냥 멍청하다 빠순이 들 같다 장르 문화 향유 하다 불쾌하다 것임,1
nikluge-au-2022-train-011461,언제 정신차리다 너,0
nikluge-au-2022-train-011462,해시태그 뭐,0
nikluge-au-2022-train-011463,진짜 감동,0
nikluge-au-2022-train-011464,미치다 보다 진짜,0
nikluge-au-2022-train-011465,조 내다 흐르다 추잡 스럽다,1
nikluge-au-2022-train-011466,아 또 호모 되다,1
nikluge-au-2022-train-011467,전 영화 시사회 당첨 돼다 보다 간 적 있다 남자 들 자꾸 지나치다 길다 웃다,0
nikluge-au-2022-train-011468,좋아하다 적도 없다 보다 것 대리 수치심 드니 재기 하다 줫으,1
nikluge-au-2022-train-011469,어느 쪽 이 게,0
nikluge-au-2022-train-011470,암튼 내 항상 적극 추천 하다 나 간 거 아니다 그냥 따로 간 친구 들 많다 내 항상 쫄 먹다 신신당부 함,0
nikluge-au-2022-train-011471,내일 뭐 하다 하다,0
nikluge-au-2022-train-011472,누가 작다 물어 봣다,0
nikluge-au-2022-train-011473,할머니 집 쉬 싶다,0
nikluge-au-2022-train-011474,그렇다 사람 없다 나 부탁 하다 거 겠다,0
nikluge-au-2022-train-011475,지치다 몸 이끌다 십 구 문 반의 가장 영화관 가야 함,0
nikluge-au-2022-train-011476,크다 아악 크다 악,0
nikluge-au-2022-train-011477,나이 아니다 만날 수 있다 것 말 하다,0
nikluge-au-2022-train-011478,저 걍 친구 들 덕친 만나다 무슨 노동 하 듯 먹다,0
nikluge-au-2022-train-011479,진짜 햄버거 먹다 때 환경오염 주 범 되다,0
nikluge-au-2022-train-011480,지구온난화 주 범 같다 놈 들,1
nikluge-au-2022-train-011481,한국 남자 아니다 생각 하다 맞다,0
nikluge-au-2022-train-011482,제 암만 훠궈 조아하다 훠궈 사랑 단 접수 한 건 아니다,0
nikluge-au-2022-train-011483,풀 가동,0
nikluge-au-2022-train-011484,거의 전 기세 부도 나기 직전 공장 같다 임,0
nikluge-au-2022-train-011485,지금 프사,0
nikluge-au-2022-train-011486,정말 마음 들다,0
nikluge-au-2022-train-011487,예전 제 글 얘기,0
nikluge-au-2022-train-011488,말 그대로 인권 감수성 최저,0
nikluge-au-2022-train-011489,저 은혜 잠적 갚다 놈 들 팔다 탐라 가다,1
nikluge-au-2022-train-011490,나 여기 아직 안 가보다,0
nikluge-au-2022-train-011491,트위터 하다 밥 먹다 거,0
nikluge-au-2022-train-011492,할머니 호모 꼰 대 미안하다,1
nikluge-au-2022-train-011493,한남 후려치다,1
nikluge-au-2022-train-011494,업무 적 뭐 보내다 있다 실수 아깝다 그 써다 웨이 레시피 보내다 뻔,0
nikluge-au-2022-train-011495,니 죽다 버리다 좋다,1
nikluge-au-2022-train-011496,얘 들 도랏어,1
nikluge-au-2022-train-011497,사회 초년 생 들이다,0
nikluge-au-2022-train-011498,오물오물 조 랭 이 떡 먹다,0
nikluge-au-2022-train-011499,너무 귀엽다,0
nikluge-au-2022-train-011500,해젹 보다 읍니,0
nikluge-au-2022-train-011501,내일 집 가다 더 치다,0
nikluge-au-2022-train-011502,저 그렇다 걸 그렇다,0
nikluge-au-2022-train-011503,성격 급하다 후닥닥 가입 하다 버리다 기다리다 있다,0
nikluge-au-2022-train-011504,돌아오다 같이 허버허버 돌다,0
nikluge-au-2022-train-011505,관대 남혐 티나 바람 폴인럽함,1
nikluge-au-2022-train-011506,걍 둘 다 죽다,1
nikluge-au-2022-train-011507,돌리지 끄다 집다 오다,0
nikluge-au-2022-train-011508,아 아프다,0
nikluge-au-2022-train-011509,그렇다,0
nikluge-au-2022-train-011510,8분 남았다,0
nikluge-au-2022-train-011511,얼굴 좀 보여주다,0
nikluge-au-2022-train-011512,인성 능력 안 되다 날라리 새끼 들 나오다 투표 망하다 자다,1
nikluge-au-2022-train-011513,자전거 타고 아사쿠사 니 시 스가모 달리다,0
nikluge-au-2022-train-011514,한 국가 큰일,0
nikluge-au-2022-train-011515,9일 에 우리 애기 들 컴백,0
nikluge-au-2022-train-011516,나 통장 텅 장이 되다,0
nikluge-au-2022-train-011517,커피 말다 간 된장녀 놀이 하다 온 느낌,1
nikluge-au-2022-train-011518,기업 자체 적 화제 성 자꾸 떨어지다 기껏 한다는 짓 각 그룹 밀 메다 하다 그룹 만들깈,1
nikluge-au-2022-train-011519,그렇다 정작 지다 들다 그 손 밥 처 먹다 하다 일 다 하다,1
nikluge-au-2022-train-011520,아니다 미치다 개 도르다 아니다,1
nikluge-au-2022-train-011521,믿다 한남 이다,1
nikluge-au-2022-train-011522,진짜 미치다,0
nikluge-au-2022-train-011523,아 도랏다,0
nikluge-au-2022-train-011524,방송국 놈 들,1
nikluge-au-2022-train-011525,진짜 얼굴 맛 가선 무슨 가다 밀다 무마 생겻더,1
nikluge-au-2022-train-011526,아 저 게뭐,0
nikluge-au-2022-train-011527,넘다 한남 거들다,1
nikluge-au-2022-train-011528,덕분 더 나은 남혐민국 일 조 중임,1
nikluge-au-2022-train-011529,그 쪽 덕분 남혐 민국 강화 중,1
nikluge-au-2022-train-011530,남혐민국 일조 하다 크다 그림,1
nikluge-au-2022-train-011531,자본 좋아하다 소련 언니,0
nikluge-au-2022-train-011532,너 진짜 왜 그렇다,0
nikluge-au-2022-train-011533,나다 내 담배 공용 냉장고 넣다 보다,0
nikluge-au-2022-train-011534,근데 저 스레기통 가끔 귀찮다 점,0
nikluge-au-2022-train-011535,아 바지 바지 엿 어,0
nikluge-au-2022-train-011536,오타쿠 들 좀 챙기다 정신 머리,1
nikluge-au-2022-train-011537,엥 진짜 나오다,0
nikluge-au-2022-train-011538,진짜 가다 세상 먹다 어캄,0
nikluge-au-2022-train-011539,기술 발전 하다 그만큼 따라오다 것 시간 걸리다 사람 들 포 용하다 정도 힘 기르다 하다 지금 돌아가다 꼬 보다,1
nikluge-au-2022-train-011540,걍 양국 모두 빡 대갈 마인드 넘다 많다 열 받다,1
nikluge-au-2022-train-011541,영상 찍다 소파 미끄러지다,0
nikluge-au-2022-train-011542,아니다 척 하다,0
nikluge-au-2022-train-011543,부심 갖다,0
nikluge-au-2022-train-011544,일상생활 좀 챙기다 사회생활 열심히 하자,0
nikluge-au-2022-train-011545,내 잇다 없다 모르다 아이 잇다 되다 그리고 그 아이 나 오타쿠 라면 미치다 열심히 하라 하다,1
nikluge-au-2022-train-011546,오히려 이 쪽 더 오타쿠 스테레오타입 같다 않다,1
nikluge-au-2022-train-011547,이렇다 글,0
nikluge-au-2022-train-011548,내 썻단말,0
nikluge-au-2022-train-011549,성인 마크 달다 생각 함,0
nikluge-au-2022-train-011550,남혐 레즈 집합소 이제 족보 만들기 가능하다,1
nikluge-au-2022-train-011551,감사하다,0
nikluge-au-2022-train-011552,마취 하다 뭐 진통제 먹다 뭐 하다,0
nikluge-au-2022-train-011553,더럽다 아프다,0
nikluge-au-2022-train-011554,아니다 야 제 정신,0
nikluge-au-2022-train-011555,진짜 가다 하다,0
nikluge-au-2022-train-011556,이 무슨 일이 고 진짜 로르카,0
nikluge-au-2022-train-011557,진짜 생명과학 깎다 마,0
nikluge-au-2022-train-011558,이 학문 얼마나 멋지다 학문 볼 때마 열 불남,0
nikluge-au-2022-train-011559,선생님 캐스팅 하다 진짜 장난 하다 것 아니다,0
nikluge-au-2022-train-011560,아 사랑 하다,0
nikluge-au-2022-train-011561,진짜 재수없다,1
nikluge-au-2022-train-011562,니놈 재수없다 음 3 워드,1
nikluge-au-2022-train-011563,내 6만원 짜리 원서 책 대신 사주다 아니다 그냥 나대다 있다,1
nikluge-au-2022-train-011564,백 보컬 분 화음 넣다 멋지다,0
nikluge-au-2022-train-011565,시 그리드 너무 좋다,0
nikluge-au-2022-train-011566,진짜 차 타이어 전략 문제 아니다 진즉 우승하다,0
nikluge-au-2022-train-011567,개 소리 하 마,1
nikluge-au-2022-train-011568,난 찌다 적폐 세력,1
nikluge-au-2022-train-011569,왜 폴투윈 왜,0
nikluge-au-2022-train-011570,니 무수,0
nikluge-au-2022-train-011571,이제 둘 서다 보다 눈물 나다 때문 화나다 눈물 마름 개놈 들 해체 하다,1
nikluge-au-2022-train-011572,개놈 들 뭐 좋다 따다 봉 날다,1
nikluge-au-2022-train-011573,하지만 재수없다,1
nikluge-au-2022-train-011574,만약 이 놈 들 때문 차갑다 퍼지다 또 같다 일이 일어난다,1
nikluge-au-2022-train-011575,이 놈 들 하여튼 가다 하다 또 레이스 말아먹다,1
nikluge-au-2022-train-011576,바레인 아직도 못 잊다,0
nikluge-au-2022-train-011577,진짜 개 라리 놈 들 패 망하다 도산 하다 해체 하다 진짜 차 좀 자다 만들다 보다 지금 임마 진짜 아 속상하다 진짜,1
nikluge-au-2022-train-011578,행복 회로 도 거 열심히 막다 중,0
nikluge-au-2022-train-011579,페라리 행복 회로,0
nikluge-au-2022-train-011580,프롬 영화 화 더 날뛰다 수 없다,0
nikluge-au-2022-train-011581,빨리 나 하이스쿨 레즈 물 주다,0
nikluge-au-2022-train-011582,지하철 책 읽다 싶다 지금 읽다 집중 하나 안 되다 것 같다,0
nikluge-au-2022-train-011583,저 거 안 자르다 영상 보다 저 개놈 반대편 옆 자리 도 앉다,1
nikluge-au-2022-train-011584,이제 하다 우리 장르 크루즈 있다,0
nikluge-au-2022-train-011585,우리 장르 굿즈 크루즈 여행,0
nikluge-au-2022-train-011586,헉 오늘 연습 주행 진짜 또 개 짓거리 하 해체 하다,1
nikluge-au-2022-train-011587,저 거 2014년 영상,0
nikluge-au-2022-train-011588,근데 리전 방영 하다,0
nikluge-au-2022-train-011589,요즘 지하철 책 읽다 재미 들다 사다 안 읽다 책 들 다 지하철 읽다 있다,0
nikluge-au-2022-train-011590,니놈 뭐라다 지븜,1
nikluge-au-2022-train-011591,야 최애 잘 돼다,0
nikluge-au-2022-train-011592,가다 잘 하다,0
nikluge-au-2022-train-011593,너 원래 잘 하다,0
nikluge-au-2022-train-011594,무리하다 하다 싶다 거 다 하다 지내다,0
nikluge-au-2022-train-011595,왜 꼭 업계 하다 자리 씩 차지 하다 스포츠 단체 들 왜 다 운영 못 일 처리 못 자다 하다 줄 알다 없다,1
nikluge-au-2022-train-011596,다 해체 망하다,1
nikluge-au-2022-train-011597,나 근데 생각 해보다 왜 여깄,0
nikluge-au-2022-train-011598,다음 수업 종강 나다,0
nikluge-au-2022-train-011599,이렇다 멍청이,1
nikluge-au-2022-train-011600,난 1 편이 썩 토인 Imdb 점수 3 편 높다 내 이상하다 내 미디어 문해 력 떨어지다 건가 싶다 걍 걔네 들 개빻은걸,1
nikluge-au-2022-train-011601,진짜 과거 머무르다 오타쿠 어쩔 거,1
nikluge-au-2022-train-011602,하다 대다 싶다,1
nikluge-au-2022-train-011603,주제 찰떡 잖다,0
nikluge-au-2022-train-011604,진짜 배우 이 거 폼 맞다,0
nikluge-au-2022-train-011605,너무 부담스럽다,0
nikluge-au-2022-train-011606,데리 걸즈 시즌 2 보다 나오다 식겁하다,0
nikluge-au-2022-train-011607,야 구 최애 들 역사 산 증인,0
nikluge-au-2022-train-011608,애 들 그 서 포트 밴드 럼블 안 하다 이제 쇼 호스트 해,0
nikluge-au-2022-train-011609,지금 하다 에린 믿다,0
nikluge-au-2022-train-011610,안 믿다,0
nikluge-au-2022-train-011611,이르다 말다 제발,0
nikluge-au-2022-train-011612,이렇다 전개 원하다 않다 진짜 머리 박다 싶다 제발 부탁 하다,0
nikluge-au-2022-train-011613,가다 그렇다 기회 계속 주다 아니다 빡치다 그렇다 기회 안 주다 오다 게 너무 열 불다 거,1
nikluge-au-2022-train-011614,네 개념 쉴드 평온하다 에피소드 수 비례 거 알다,0
nikluge-au-2022-train-011615,하나 없다,0
nikluge-au-2022-train-011616,의 설정 너무 오타쿠 심장 뛰다 하다,1
nikluge-au-2022-train-011617,미치다 거 알다 걔 데인 저러다 스 스타트 패널 티 먹다,1
nikluge-au-2022-train-011618,너무 좋다 진짜,0
nikluge-au-2022-train-011619,니 네 인간,1
nikluge-au-2022-train-011620,나가다 죽다,1
nikluge-au-2022-train-011621,니 네 진짜 개 쓰레기 들 진짜 재활용 불가능하다,1
nikluge-au-2022-train-011622,아 진짜 너무 충격 받다,0
nikluge-au-2022-train-011623,이 뭐,0
nikluge-au-2022-train-011624,썬더 볼츠 어카,0
nikluge-au-2022-train-011625,팔콘 버키 지모 샤론 개인 적 에이 바 더하다 썬더 볼츠 나오다 진짜 나 쓰러지다 임,0
nikluge-au-2022-train-011626,심장 떨리다,0
nikluge-au-2022-train-011627,죽다 좋다,0
nikluge-au-2022-train-011628,걸캅스 꼭 손익 넘다 좋다,0
nikluge-au-2022-train-011629,저 새끼 너무 재수없다 거의 제 2 의 워드 수준,1
nikluge-au-2022-train-011630,쎄다 넬 너무 재밌다 보다 그런 걸 끄다,0
nikluge-au-2022-train-011631,니 때문 열 불 나서다 잠자다 눕다,1
nikluge-au-2022-train-011632,망하다 놈 들,1
nikluge-au-2022-train-011633,진짜 다 나가다,0
nikluge-au-2022-train-011634,혼자 있다 싶다,0
nikluge-au-2022-train-011635,다 들다 원 기 옥 기 쏘다 기력 잃다 느낌,0
nikluge-au-2022-train-011636,벌다 빌리다 포터 가마 들다 거,0
nikluge-au-2022-train-011637,국뽕 너무 심해,1
nikluge-au-2022-train-011638,진짜 제 정신,1
nikluge-au-2022-train-011639,특히 남초 커뮤 절대 못 잊는뎁쇼,0
nikluge-au-2022-train-011640,진짜 영어 되다 트윗 맨날 얼굴 가지 뭐라다 거 탐라 넘어오다 원데이 투데이 아니다,0
nikluge-au-2022-train-011641,진짜 재수없다,1
nikluge-au-2022-train-011642,크리 피해,1
nikluge-au-2022-train-011643,관상 안 좋다,1
nikluge-au-2022-train-011644,걔 주식 절대 실패 안 해,0
nikluge-au-2022-train-011645,아 진짜 각성 연출 좋다 진짜 앞 구르다 뒤 구르다 여하튼 진짜 미치다 팔짝 뛰다,0
nikluge-au-2022-train-011646,진짜 너무 좋다 진짜 아,0
nikluge-au-2022-train-011647,이 뭐 하다 짓,0
nikluge-au-2022-train-011648,이 게뭐 하 짓,0
nikluge-au-2022-train-011649,왜냐면 지금 2019년 이니까요,0
nikluge-au-2022-train-011650,왜 지하철 크다 소리 욕 하다 통화 하다 건지다 오늘 어메이징 한남 세계,1
nikluge-au-2022-train-011651,너 임마 스타워즈 물리 엔진 아니다 작살 나다 놈 뭘 잘 하다 초면 반말,1
nikluge-au-2022-train-011652,너무 시정 잡배 같다,1
nikluge-au-2022-train-011653,전 개찬 성,0
nikluge-au-2022-train-011654,너무 재밌다 것 같다,0
nikluge-au-2022-train-011655,기레기 말 볼 때 묘 하다,1
nikluge-au-2022-train-011656,이 개놈 들 니 네 어제 그따위 로만 안 하다 지금,1
nikluge-au-2022-train-011657,이 개놈 들 하여튼 니 네,1
nikluge-au-2022-train-011658,어제 그따위 안 하다,1
nikluge-au-2022-train-011659,진짜 맥락맹 맥락 맹 하다,1
nikluge-au-2022-train-011660,님 그러니까 한남 소리 듣다 겁니다,1
nikluge-au-2022-train-011661,그렇게 소중하다 생명 자신 위험하다 상황 있다 성폭행 하다 말 시위 하다 좀 들다 치다 먹다,1
nikluge-au-2022-train-011662,걍 레개 비 진짜 사회 악,1
nikluge-au-2022-train-011663,하여튼 백인 놈 들 아시안 지갑 안 보고 서사 주체 로서 보지 못 하다,1
nikluge-au-2022-train-011664,우산 학원,0
nikluge-au-2022-train-011665,왜 그렇다 진짜 아니다 진짜 눈물나다 이 개놈 들 또 차 뭔 짓 하다 페라리,1
nikluge-au-2022-train-011666,오늘 레이스 막판 무슨 일이,0
nikluge-au-2022-train-011667,이해 하다 수 없다,0
nikluge-au-2022-train-011668,미용실 가당 치도 않다,0
nikluge-au-2022-train-011669,그 쪽 신다 가정폭력 개념 모르다 건지다,0
nikluge-au-2022-train-011670,허다 괜찮다 건가 허다,0
nikluge-au-2022-train-011671,내 심장 넥투노 콘서트 내 심장 오 리지 널 다 온대,0
nikluge-au-2022-train-011672,그러니까 요 이 뭔,0
nikluge-au-2022-train-011673,하다 거 너무 투명하다 짜증나다,0
nikluge-au-2022-train-011674,이번 기회 SNS 를 알 있다 말 하다 알다,0
nikluge-au-2022-train-011675,걔 또 집 나가다 난장판 펼쳐지다 바냐 그 와중 마르다 세수 하다 아무 말 못 하다 것 같다,0
nikluge-au-2022-train-011676,근데 진짜 첫 넘버 듣다 순간 내 귀 의심 하다 ㄷㅏ,0
nikluge-au-2022-train-011677,여기 그게,0
nikluge-au-2022-train-011678,님 추가 하다,0
nikluge-au-2022-train-011679,ㅇㅣ 야 정말 이 멘션 밑 달리다 전기의자 코멘트 몇 개인 세 어보 다가 인류 애가 사라지다 너희 정말 참신하다 빻았다 다 망하다,1
nikluge-au-2022-train-011680,웨이트리스 내놓다 못 보내다 제나 못 보내다 이대로 못 가다 웨이트리스 천년 만년 해,0
nikluge-au-2022-train-011681,오 티스 작 중 단 하다 번 인 싸이다 적 없다,0
nikluge-au-2022-train-011682,그 드라마 인 싸다 아싸 관 게 아니다 청소년기 성생활 더 스스로 받아들이다 자라다 내용,0
nikluge-au-2022-train-011683,이렇다 식 땜빵 상 안 주다 넘어가다 기분 째다,1
nikluge-au-2022-train-011684,멍청하다 목숨 갚다,1
nikluge-au-2022-train-011685,왜냐면 그 인간 집 있다 때 그렇게 노래 틀 그렇다 못 하다 것 같다 생각 들어서다,1
nikluge-au-2022-train-011686,진짜 미치다 거 알다,1
nikluge-au-2022-train-011687,어느 뮤비 하다 번 보고 싶다,0
nikluge-au-2022-train-011688,목사 락셔타 너무 힙한것,0
nikluge-au-2022-train-011689,얼마나 현실 적 그릴 좀 궁금하다,0
nikluge-au-2022-train-011690,그래도 싫다,0
nikluge-au-2022-train-011691,이건 꼰대 십대 내 옛날 옛적 말 정신 엄브아카 넘버 파이브 지금 만나다 보다 수,1
nikluge-au-2022-train-011692,전 개인 적 브나나 제일 공감 가다 캐릭터 에이미 이다,0
nikluge-au-2022-train-011693,별 이유 없다,0
nikluge-au-2022-train-011694,슬슬 일선 물러나다 퇴직 하다 않다,1
nikluge-au-2022-train-011695,같이 시상 하다 거 진심 보고 싶다 티나 페이 에이미 폴러 콤비 보고 싶다 진짜 그리고 마 야 루 돌 프 요,0
nikluge-au-2022-train-011696,사전 정보 하나 없이 보다 처음 나오다 때 우리 펴다 알 안 심하다 정확하다 10초 지나다 상황 판단 하다,0
nikluge-au-2022-train-011697,너무 졸리다,0
nikluge-au-2022-train-011698,해시 일어나다 이다 으흐흑,0
nikluge-au-2022-train-011699,그 대신 탐라 냇완다 얘기 나오다 신나다,0
nikluge-au-2022-train-011700,남초 커뮤 끌다 망하다 징징거리다 거 그만하다 좋다,1
nikluge-au-2022-train-011701,기분 잌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이상하다 앜,0
nikluge-au-2022-train-011702,진짜 뇌 비누 존나 빡빡 문지르다 씻다 야하다 아니다,1
nikluge-au-2022-train-011703,생산 성과 효율 중요하다 그것 뇌 전기 충격 가해 신경 자극시키다 성관계 안 하다 방향 흘러가다 게 맞다 않다,0
nikluge-au-2022-train-011704,먹다 걸 그리다 안 좋아하다,0
nikluge-au-2022-train-011705,최애 음식,0
nikluge-au-2022-train-011706,왜 갈구다 당하다,1
nikluge-au-2022-train-011707,이 와중 왜 를 갈구다,1
nikluge-au-2022-train-011708,등장 하 자마자 너무 좋다 탄성 지르다,0
nikluge-au-2022-train-011709,진짜 그저 눈물,0
nikluge-au-2022-train-011710,후 눈물 더 내놓다,0
nikluge-au-2022-train-011711,나디 어 얘기,0
nikluge-au-2022-train-011712,내 기대 걸다 멍청이,1
nikluge-au-2022-train-011713,에어리 엄,0
nikluge-au-2022-train-011714,이 이 살다,0
nikluge-au-2022-train-011715,진짜 살다,0
nikluge-au-2022-train-011716,돌다 버리다 진짜,0
nikluge-au-2022-train-011717,이상하다,0
nikluge-au-2022-train-011718,나 열 안 나다 근데 왜 웃기,0
nikluge-au-2022-train-011719,어떡하다,0
nikluge-au-2022-train-011720,근데 이 또 둘 싸우다 의미 아니다 암튼 같이 화면 나오다 티카 티카 계속 하다 성사 좀 알다,0
nikluge-au-2022-train-011721,진짜 말 하다 뭐 하다 진짜 속편 개봉 시급하다,0
nikluge-au-2022-train-011722,주변 중성 화 수술 하다 하다 거 같다 알아보다 구 길고양이 중성 화 수술 해주다 구청 전화하다 신청 하다,0
nikluge-au-2022-train-011723,이 멍청이 호랭이,1
nikluge-au-2022-train-011724,그냥 3년 전 철 구 새끼 쓰다 말투 마냥 좃 같다 만 치다 보더 허다 벌 돼지 육 수 충 돼다,1
nikluge-au-2022-train-011725,국프충들,1
nikluge-au-2022-train-011726,돈 벌다 싶다,0
nikluge-au-2022-train-011727,그래도 뭐 뭐 해도 최고 민폐 대화 충 들이다,1
nikluge-au-2022-train-011728,저번 악인 전 보다 옆 개 줌마 개 저 씨 둘이서 막 떠들다 다 끝나다 뭐라다 하다 사과 한마디 안 감,1
nikluge-au-2022-train-011729,어떻다 40 강 평 가다 두 번 실패하다 있다,0
nikluge-au-2022-train-011730,확률 공개 하다 진짜,0
nikluge-au-2022-train-011731,평생 남자 손 하나 못자다 손 타자 투닥투 닥치고 있다,1
nikluge-au-2022-train-011732,볼,0
nikluge-au-2022-train-011733,한남 들 잘생기다 잘생기다 해주다 안되다,1
nikluge-au-2022-train-011734,비비다 없다 자식 식구 딸리다 비비,1
nikluge-au-2022-train-011735,자기 아이돌 나오다 눈 깔다 뒤집어지다 물불 안 가리다 뛰어다니다 피해 끼치다 때문,1
nikluge-au-2022-train-011736,윤 단뮽해 이계정 안보 엿 음,0
nikluge-au-2022-train-011737,나 부황 꾸다 빠지다,0
nikluge-au-2022-train-011738,극 대 노중,0
nikluge-au-2022-train-011739,걍 오다 엑 서다 버스 타고 간다,0
nikluge-au-2022-train-011740,언니 대박 대박 축하 하다 정말루,0
nikluge-au-2022-train-011741,뭐 진짜,0
nikluge-au-2022-train-011742,안경 버리다,0
nikluge-au-2022-train-011743,갑자기 쓰다 의 페이스타임 보다 버리다,0
nikluge-au-2022-train-011744,1 층 나다 모르다 엘베 타고 올라오다,0
nikluge-au-2022-train-011745,나합 정이,0
nikluge-au-2022-train-011746,느그 이름 모르다 가문 아들 낫다,1
nikluge-au-2022-train-011747,캐릭터 그 자체 상품 되다,0
nikluge-au-2022-train-011748,나 기차 10시 로 예매 함,0
nikluge-au-2022-train-011749,근데 반환 햇 늘다 평일 예 매 한 거 바로 취소 안되다,0
nikluge-au-2022-train-011750,근데 한도 초과,0
nikluge-au-2022-train-011751,염천 ㅇ 정말 죽다,0
nikluge-au-2022-train-011752,선풍기 어떻다 얼굴 안회 ㄴ,0
nikluge-au-2022-train-011753,선풍기 회전 하 6초 가 덥다 죽음,0
nikluge-au-2022-train-011754,한국 데뷔 햇 어 햇 어,0
nikluge-au-2022-train-011755,아오 시발 존나 사람 들 왜 짜증나다 존나 사진 찍다 존나 시끄럽다 말 애 새끼 들 사람 사과 알다 부모 똑같다 진짜 환장하다,1
nikluge-au-2022-train-011756,한 녀 살리다,1
nikluge-au-2022-train-011757,이번 오렌지 팬 데이 또 임,0
nikluge-au-2022-train-011758,누가 트럭 해시태그 저렇게 써다 놓다 똑같이 썻 늘다 8월 10일 이렇다,0
nikluge-au-2022-train-011759,사진 올리다,0
nikluge-au-2022-train-011760,개 같다 소리 하다 있다 진심,1
nikluge-au-2022-train-011761,처 망하다 지다 새끼 미래 모르다,1
nikluge-au-2022-train-011762,언제 우리 일 처 꼽길 거,1
nikluge-au-2022-train-011763,진심 토나오다,1
nikluge-au-2022-train-011764,거기 이 댓글 달다 또 지다 들다 댓글 받다 싶다 유머 랍시고 별 별 그지같다 글 처 쓰다 앉다,1
nikluge-au-2022-train-011765,빡 대가리 새끼 케이 잃다 좋다 게 뭐 있다,1
nikluge-au-2022-train-011766,가사 여혐 요소 다분하다 거 맞다 빅히트 방탄 이 걸 인지 하다 피드백 내다 공카 응원 법 삭제 하다,1
nikluge-au-2022-train-011767,뇌 힘 주다 살다,1
nikluge-au-2022-train-011768,한국인 싸다 불 력 보여주다,0
nikluge-au-2022-train-011769,디엠 줄다,0
nikluge-au-2022-train-011770,ㄹㅇ 의문 게 조명 바꾸다 세금 들다,0
nikluge-au-2022-train-011771,공연 관련 직종 종사 하다 분 적자 절대 안 날 거 하다 존나 우기다 적자 날 것 같다 하다 걸 제 두 눈 깔다 똑똑하다 보고 글 써다,1
nikluge-au-2022-train-011772,방 구석 오타쿠 님 들다 앙,1
nikluge-au-2022-train-011773,개 같다 추첨 제 갖다 선 찌다 팬 들 광탈 시키다 가다 싶다 양도 받다 당일 신분증 검사 하다 잡아내다,1
nikluge-au-2022-train-011774,빨갱이 들 폭동 반란 아니다,1
nikluge-au-2022-train-011775,홈마 패 게 정의롭다 즈 그 끼리 둥가둥 받다 싶다 미치다 버리다 외퀴 폐해,1
nikluge-au-2022-train-011776,상식 적 생각 해보다,0
nikluge-au-2022-train-011777,저 정말 죽다 깨어나다 모르다 겠다,0
nikluge-au-2022-train-011778,이번 심지어 티켓팅 광탈 못 건 것 아니다 빌어먹을 추첨 제 탈락 못 가다 거기 못 간 팬 들 모으다 라이브 생중계,1
nikluge-au-2022-train-011779,공감 능력 재기 놈 들,1
nikluge-au-2022-train-011780,머리 넹글 돌다,1
nikluge-au-2022-train-011781,단체 한 처 먹다 과 몰입 씹다 타 쿠 들 아이폰 메모 외침,1
nikluge-au-2022-train-011782,아직도 돌팬 멍청하다 빠순이 취급 하다 일반 화하다 말다,1
nikluge-au-2022-train-011783,맘 같다 씹다 타 쿠 들 조롱 실트 열 개도 올리다 남다 우리 그렇다 수준 떨어지다 짓 안 하다,1
nikluge-au-2022-train-011784,요즘 왜 이리 앓트 인용 하다 지적 지다 개꼰 대 새끼 들 많다,1
nikluge-au-2022-train-011785,이러다가 귀엽다 아파트 뽑다 글 때문 즈그 집 아파트 뽑다 인용 하다 조롱 하다 생기다,1
nikluge-au-2022-train-011786,은 잘못 대해 인지 사과 하다 고치다 태도 보여주다 있다 온갖 지랄 이면 지다 들다 본인 잘못 눈막 귀 막 시전 하다,1
nikluge-au-2022-train-011787,뭔 개다 리세,1
nikluge-au-2022-train-011788,되다 돼다 구별 못 하다 것 들 탈방 달다 이렇게 글 쓰다 비웃다,1
nikluge-au-2022-train-011789,하다 나 빻 타구 하다 안 돼다,1
nikluge-au-2022-train-011790,빻았는데 뭐 어쩌라고,1
nikluge-au-2022-train-011791,주작 질 하다 놈 주작인 거 티나 데 걍 믿다 싶다 대로 믿음 알티 하다 놈 들 끼리끼리 올해 꼭 의미 있다 사다 하다,1
nikluge-au-2022-train-011792,빻타쿠 주작 그만하다,1
